?subject	?name	?year	?band	?gender
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Car-Seat-Headrest>	"Car Seat Headrest"	2010	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lil-Durk>	"Lil Durk"	2009	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Struts>	"The Struts"	2012	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mansionair>	"Mansionair"	2014	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Muse-(disambiguation)>	"Muse"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Montaigne-(musician)>	"Montaigne"	2014	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shakey-Graves>	"Shakey Graves"	2007	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Thomas-Jack>	"Thomas Jack"	2013	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Golden-Features>	"Golden Features"	2013	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tycho-(musician)>	"Tycho"	2002	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ultrabeat>	"Ultrabeat"	2002	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nils-Frahm>	"Nils Frahm"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Richie-Hawtin>	"Richie Hawtin"	1987	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/La-Roux>	"La Roux"	2006	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mallrat>	"Mallrat"	2015	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kelly-Price>	"Kelly Price"	1992	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Naughty-Boy>	"Naughty Boy"	2005	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tom-Petty-and-the-Heartbreakers>	"Tom Petty And The Heartbreakers"	1976	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tigers-Jaw>	"Tigers Jaw"	2005	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Crew-(song)>	"GoldLink"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rob-Thomas-(musician)>	"Rob Thomas"	1990	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Brooke-Fraser>	"Brooke Fraser"	2002	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Citizen-Cope>	"Citizen Cope"	1991	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rage-Against-the-Machine>	"Rage Against The Machine"	1991	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/PLOS>	"Plo"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Yo-Gotti>	"Yo Gotti"	1996	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mylène-Farmer>	"Mylene Farmer"	1984	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stereophonics>	"Stereophonics"	1992	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Death-Cab-for-Cutie>	"Death Cab for Cutie"	1997	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Black-Sheep-(1996-film)>	"Black Sheep"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chris-Lake>	"Chris Lake"	2002	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Café-Tacuba>	"Café Tacvba"	1989	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Trinidad-James>	"Trinidad James"	2011	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Will-Sparks>	"Will Sparks"	2012	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Upchurch-(musician)>	"Upchurch"	2014	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lyfe-Jennings-discography>	"Lyfe Jennings"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ras-Kass>	"Ras Kass"	1994	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mutual-Benefit-(band)>	"Mutual Benefit"	2009	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/DIIV>	"DIIV"	2011	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ne-Yo>	"Ne-Yo"	1998	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sammie>	"Sammie"	1999	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jennifer-Lopez>	"Jennifer Lopez"	1986	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Zeds-Dead>	"Zeds Dead"	2009	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ulrich-Schnauss>	"Ulrich Schnauss"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Old-97s>	"Old 97's"	1993	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/MNEK>	"MNEK"	2012	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Indochine>	"Indochine"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/London-on-da-Track>	"London On Da Track"	2010	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Highwayman>	"Highwaymen"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Big-Wild>	"Big Wild"	2012	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Danny-Ávila>	"Danny Avila"	2010	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Martin-Jensen-(DJ)>	"Martin Jensen"	2014	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sea-Wolf-(band)>	"Sea Wolf"	2003	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Politics-of-New-Zealand>	"New Politics"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Smino>	"Monte Booker"	2009	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Smino>	"Smino"	2009	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Flipp-Dinero>	"Flipp Dinero"	2016	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lion-Babe>	"Lion Babe"	2012	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Adelitas-Way>	"Adelitas Way"	2006	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Staind>	"Staind"	1995	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Iann-Dior>	"iann dior"	2017	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pro-Era>	"Nyck Caution"	2011	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Contraband-(Velvet-Revolver-album)>	"Velvet Revolver"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Usher-(musician)>	"Usher"	1993	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Why-Me?-Why-Not.>	"WHY?"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hozier-(musician)>	"Hozier"	2008	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Boy-Pablo>	"boy pablo"	2015	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jay-Critch>	"Jay Critch"	2015	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Clannad>	"Clannad"	1970	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/A-Tribe-Called-Red>	"A Tribe Called Red"	2007	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bad-Meets-Evil>	"Bad Meets Evil"	1998	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Joyryde>	"Joyryde"	2003	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Squarepusher>	"Squarepusher"	1992	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Minus-the-Bear>	"Alex Rose"	2001	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Wailers-Band>	"The Wailers"	1981	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Combichrist>	"Combichrist"	2003	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Regard>	"Regard"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sly-and-the-Family-Stone>	"Sly and the Family Stone"	1966	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sebastian-Ingrosso>	"Sebastian Ingrosso"	1999	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Aaron-Lewis>	"Aaron Lewis"	1990	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Clean-Bandit>	"Clean Bandit"	2008	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tei-Shi>	"Tei Shi"	2013	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jessie-Ware-discography>	"Jessie Ware"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jazmine-Sullivan>	"Jazmine Sullivan"	2003	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Toad-the-Wet-Sprocket>	"Toad the Wet Sprocket"	1986	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Grace-Jones>	"Grace Jones"	1973	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kungs>	"Kungs"	2015	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Río-Roma>	"Rio Roma"	2008	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alex-To>	"Alex & Sierra"	1985	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lionel-Richie>	"Lionel Richie"	1968	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Big-Freedia>	"Big Freedia"	1999	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Trouble>	"Trouble"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Julia-Stone>	"Julia Stone"	2005	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pia-Mia>	"Pia Mia"	2009	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jonny-Lang>	"Jonny Lang"	1995	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chingy>	"Chingy"	1997	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Uriah-Heep-(band)>	"Uriah Heep"	1969	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dub-FX>	"Dub FX"	2003	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Florida>	"Florida"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Banda-Carnaval>	"Banda Carnaval"	2001	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Maren-Morris>	"Maren Morris"	2005	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cayman-Islands>	"Islands"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bell-X1-(band)>	"Bell X1"	1999	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Funkadelic>	"Funkadelic"	1968	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/New-Boyz>	"New Boyz"	2008	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cherry-Glazerr>	"The Buttertones"	2013	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cherry-Glazerr>	"Cherry Glazerr"	2013	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nujabes>	"SahBabii"	1995	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Heartless-Bastards>	"Heartless Bastards"	2003	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hard-Fi>	"Hard-Fi"	2003	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Janet-Jackson>	"Janet Jackson"	1973	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hunny>	"Hunny"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lady-A>	"Lady A"	2006	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Whiskey-Myers>	"Whiskey Myers"	2007	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Brytiago>	"Brytiago"	2014	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/YoungBoy-Never-Broke-Again>	"YoungBoy Never Broke Again"	2014	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lido-(musician)>	"Lido"	2005	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Modeselektor>	"Modeselektor"	1996	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tyrese-Gibson>	"Tyrese"	1994	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jagged-Edge-(film)>	"Jagged Edge"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Beach-Boys>	"The Beach Boys"	1961	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Adolescent-(disambiguation)>	"Adolescents"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Luke-Bryan>	"Luke Bryan"	2001	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Post-Malone>	"Post Malone"	2013	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Joanna-Newsom>	"Joanna Newsom"	2002	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cloud-Cult>	"Cloud Cult"	1995	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/TJR-(DJ)>	"TJR"	2005	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sylvan-Esso>	"Sylvan Esso"	2013	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gold-Panda>	"Gold Panda"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Radio-Dept.>	"The Radio Dept."	2001	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Caravan-Palace>	"Caravan Palace"	2008	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gavin-DeGraw>	"Gavin DeGraw"	1998	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chiodos>	"Chiodos"	2001	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Meg>	"Meg & Dia"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rodriguez>	"Rodriguez"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/UB40>	"UB40"	1978	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eve>	"Eve"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shpongle>	"Shpongle"	1996	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alpha-Blondy>	"Alpha Blondy"	1981	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Machel-Montano>	"Machel Montano"	1984	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tokyo-Police-Club>	"Tokyo Police Club"	2005	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Paramore>	"Paramore"	2004	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Caetano-Veloso-(disambiguation)>	"Caetano Veloso"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/N.W.A>	"N.W.A."	1987	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sales-(band)>	"SALES"	2013	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hinder>	"Hinder"	2001	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Escape-the-Fate>	"Escape the Fate"	2004	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Helmet-(band)>	"Helmet"	1989	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Joshua-James>	"Joshua James"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Skatalites>	"The Skatalites"	1964	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Amen-Dunes>	"Amen Dunes"	2006	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jul-(rapper)>	"Jul"	2010	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mohombi>	"Mohombi"	2005	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Travel-(Mamamoo-EP)>	"Mamamoo"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Dead-Milkmen>	"The Dead Milkmen"	1983	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nouvelle-Vague-(band)>	"Nouvelle Vague"	2003	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Blink-182>	"blink-182"	1992	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bruce-Hornsby>	"Bruce Hornsby"	1974	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Of-Monsters-and-Men>	"Of Monsters and Men"	2010	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Linda-Ronstadt>	"Linda Ronstadt"	1967	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pvris>	"PVRIS"	2012	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Andy-Grammer>	"Andy Grammer"	2007	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Asa>	"Asa"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Twin-Shadow>	"Twin Shadow"	2000	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Elevation-Worship>	"Elevation Worship"	2007	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Totally-Enormous-Extinct-Dinosaurs>	"Totally Enormous Extinct Dinosaurs"	2008	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hit-the-Lights>	"Hit the Lights"	2003	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Swanky-Tunes>	"Swanky Tunes"	1998	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sak-Noel>	"Sak Noel"	2007	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Birthday-Massacre>	"The Birthday Massacre"	1999	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jana-Kramer>	"Jana Kramer"	2002	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Protomartyr-(band)>	"Protomartyr"	2010	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mad-Caddies>	"Mad Caddies"	1995	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lisa-Loeb>	"Lisa Loeb"	1989	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nick-Lowe-discography>	"Nick Lowe"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/David-Archuleta>	"David Archuleta"	2003	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bahari-(band)>	"Bahari"	2014	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dominic-Fike>	"Dominic Fike"	2017	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Soilwork>	"Soilwork"	1995	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Aura>	"Aura"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Verve>	"The Verve"	1990	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bad-Bunny-discography>	"DJ Luian"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dylan-Scott>	"Dylan Scott"	2013	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Half-Moon-Run>	"Half Moon Run"	2009	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bret-Michaels>	"Bret Michaels"	1983	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Annie>	"Annie"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Against-the-Current-(band)>	"Against the Current"	2011	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Todd-Rundgren>	"Todd Rundgren"	1966	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Knocks>	"The Knocks"	2010	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/El-DeBarge>	"El DeBarge"	1979	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cypress-Hill>	"Cypress Hill"	1989	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Daily-Beast>	"Beast"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shout-Out-Louds>	"Shout Out Louds"	2001	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Courtney-Love>	"Courtney Love"	1981	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Primus-(band)>	"Primus"	1984	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Slander-(DJs)>	"Slander"	2010	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Regrettes>	"The Regrettes"	2015	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Brand-New>	"Brand New"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Saxons>	"Saxon"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rose-Royce>	"Rose Royce"	1973	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Spor>	"Spor"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tom-Petty>	"Tom Petty"	1968	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Motionless-in-White>	"Motionless In White"	2005	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Piano-Guys>	"The Piano Guys"	2010	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kim-Petras>	"Kim Petras"	2008	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Fatman-Scoop>	"Fatman Scoop"	1992	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Marian-Hill>	"Marian Hill"	2013	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Schoolboy-Q>	"ScHoolboy Q"	2008	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Lox>	"The Lox"	1994	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Mowglis>	"The Mowgli's"	2010	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/NoMBe>	"NoMBe"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Yardbirds>	"The Yardbirds"	1963	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Buddy-Guy>	"Buddy Guy"	1953	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jordan-Rakei>	"Jordan Rakei"	2013	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jewel-(singer)>	"Jewel"	1994	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gym-Class-Heroes>	"Gym Class Heroes"	1997	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Raye-(singer)>	"Raye"	2014	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Joji-(musician)>	"Joji"	2006	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Thirty-Days-Hath-September>	"September"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Parmalee>	"Parmalee"	2001	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Que-Calor>	"El Alfa"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Statelessness>	"Stateless"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Natalie-Prass>	"Natalie Prass"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Konstantin-Kersting>	"Tones and I"	2012	false	"female"
