?name	?classifciation	?year	?winner	?artist_uri	?artist_name
"Grammy_Award"	"Song_of_the_Year"	2010	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lady-Gaga>	"Lady Gaga"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	2002	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/R.-Kelly>	"R. Kelly"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	2007	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Justin-Timberlake>	"Justin Timberlake"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	2016	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rihanna>	"Rihanna"
"Billboard_Music_Award"	"Top_Female_Artist"	2013	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Taylor-Swift>	"Taylor Swift"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	1987	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Janet-Jackson>	"Janet Jackson"
"Grammy_Award"	"Song_of_the_Year"	2019	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lady-Gaga>	"Lady Gaga"
"American_Music_Award"	"Favorite_Country_Female_Artist"	2017	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Miranda-Lambert>	"Miranda Lambert"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	1990	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/New-Kids-on-the-Block>	"New Kids On The Block"
"Grammy_Award"	"Song_of_the_Year"	2014	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bruno-Mars>	"Bruno Mars"
"Billboard_Music_Award"	"Top_Artist"	2016	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Taylor-Swift>	"Taylor Swift"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	1996	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Elton-John>	"Elton John"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	1979	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Barbra-Streisand>	"Barbra Streisand"
"Billboard_Music_Award"	"Top_Hot_100_Song"	2020	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lizzo>	"Lizzo"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	1984	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pat-Benatar>	"Pat Benatar"
"American_Music_Award"	"Favorite_Soul/R&B_Album"	2020	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Summer-Walker>	"Summer Walker"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	2015	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ed-Sheeran>	"Ed Sheeran"
"Grammy_Award"	"Album_of_the_Year"	2014	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kendrick-Lamar>	"Kendrick Lamar"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	1982	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sheena-Easton>	"Sheena Easton"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	1988	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Madonna>	"Madonna"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	1988	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/LL-Cool-J>	"LL Cool J"
"American_Music_Award"	"Favorite_Soul/R&B_Album"	2013	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robin-Thicke>	"Robin Thicke"
"American_Music_Award"	"Favorite_Soul/R&B_Album"	1974	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Al-Green>	"Al Green"
"Grammy_Award"	"Album_of_the_Year"	2020	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bon-Iver>	"Bon Iver"
"Grammy_Award"	"Song_of_the_Year"	1985	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stevie-Wonder>	"Stevie Wonder"
"American_Music_Award"	"Favorite_Country_Band/Duo/Group"	2003	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lonestar>	"Lonestar"
"American_Music_Award"	"Favorite_Country_Album"	2000	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Garth-Brooks>	"Garth Brooks"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	2009	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/T.I.>	"T.I."
"Grammy_Award"	"Album_of_the_Year"	1978	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Fleetwood-Mac>	"Fleetwood Mac"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	2011	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Justin-Bieber>	"Justin Bieber"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	1997	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Keith-Sweat>	"Keith Sweat"
"Grammy_Award"	"Album_of_the_Year"	1990	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bonnie-Raitt>	"Bonnie Raitt"
"Grammy_Award"	"Song_of_the_Year"	2017	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Justin-Bieber>	"Justin Bieber"
"Billboard_Music_Award"	"Top_Hot_100_Song"	2012	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Maroon-5>	"Maroon 5"
"Billboard_Music_Award"	"Top_Male_Artist"	2020	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lil-Nas-X>	"Lil Nas X"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	2017	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rihanna>	"Rihanna"
"American_Music_Award"	"Favorite_Country_Band/Duo/Group"	2018	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Florida-Georgia-Line>	"Florida Georgia Line"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	2004	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Usher-(musician)>	"Usher"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	2011	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Usher-(musician)>	"Usher"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	2013	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ciara>	"Ciara"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	1984	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Men-at-Work>	"Men At Work"
"American_Music_Award"	"Favorite_Rap/Hip"	2019	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Meek-Mill>	"Meek Mill"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	1997	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/R.-Kelly>	"R. Kelly"
"American_Music_Award"	"Favorite_Rap/Hip"	2008	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lil-Wayne>	"Lil Wayne"
"American_Music_Award"	"Favorite_Country_Album"	1997	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Garth-Brooks>	"Garth Brooks"
"Grammy_Award"	"Album_of_the_Year"	2012	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bruno-Mars>	"Bruno Mars"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	2019	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Billie-Eilish>	"Billie Eilish"
"American_Music_Award"	"Favorite_Soul/R&B_Album"	2012	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rihanna>	"Rihanna"
"Billboard_Music_Award"	"Top_Artist"	2015	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ariana-Grande>	"Ariana Grande"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	1986	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Madonna>	"Madonna"
"Billboard_Music_Award"	"Top_Artist"	2003	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/50-Cent>	"50 Cent"
"American_Music_Award"	"Favorite_Country_Male_Artist"	1983	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kenny-Rogers>	"Kenny Rogers"
"American_Music_Award"	"Favorite_Country_Female_Artist"	1997	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shania-Twain>	"Shania Twain"
"American_Music_Award"	"Favorite_Country_Album"	2015	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sam-Hunt>	"Sam Hunt"
"Billboard_Music_Award"	"Top_Male_Artist"	2001	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ja-Rule>	"Ja Rule"
"Grammy_Award"	"Album_of_the_Year"	1981	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Barbra-Streisand>	"Barbra Streisand"
"Grammy_Award"	"Song_of_the_Year"	1986	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lionel-Richie>	"Lionel Richie"
"Grammy_Award"	"Album_of_the_Year"	2001	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Steely-Dan>	"Steely Dan"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	2019	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Khalid-(singer)>	"Brasstracks"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	2019	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Khalid-(singer)>	"Khalid"
"American_Music_Award"	"Favorite_Country_Female_Artist"	1992	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Reba-McEntire>	"Reba McEntire"
"Grammy_Award"	"Song_of_the_Year"	1977	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gordon-Lightfoot>	"Gordon Lightfoot"
"American_Music_Award"	"Favorite_Country_Band/Duo/Group"	2008	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rascal-Flatts>	"Rascal Flatts"
"Grammy_Award"	"Album_of_the_Year"	2004	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Justin-Timberlake>	"Justin Timberlake"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	2001	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/NSYNC>	"NSYNC"
"American_Music_Award"	"Favorite_Country_Male_Artist"	2004	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alan-Jackson>	"Alan Jackson"
"American_Music_Award"	"Favorite_Country_Album"	2016	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Luke-Bryan>	"Luke Bryan"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	2001	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Marc-Anthony>	"Marc Anthony"
"Grammy_Award"	"Album_of_the_Year"	2008	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Foo-Fighters>	"Foo Fighters"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	2003	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-Mayer>	"John Mayer"
"Grammy_Award"	"Album_of_the_Year"	1976	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Paul-Simon>	"Paul Simon"
"American_Music_Award"	"Favorite_Country_Female_Artist"	2017	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Carrie-Underwood>	"Carrie Underwood"
"Grammy_Award"	"Song_of_the_Year"	2017	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mike-Posner>	"Mike Posner"
"Grammy_Award"	"Album_of_the_Year"	2005	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kanye-West>	"Kanye West"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	2003	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jennifer-Lopez>	"Jennifer Lopez"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	1994	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Janet-Jackson>	"Janet Jackson"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	1976	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eagles-(band)>	"Eagles"
"American_Music_Award"	"Favorite_Country_Band/Duo/Group"	1984	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Oak-Ridge-Boys>	"The Oak Ridge Boys"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	1991	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Michael-Bolton>	"Michael Bolton"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	2003	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pink-(singer)>	"P!NK"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	1997	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alanis-Morissette>	"Alanis Morissette"
"Billboard_Music_Award"	"Top_Female_Artist"	1997	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/LeAnn-Rimes>	"Leann Rimes"
"American_Music_Award"	"Favorite_Country_Female_Artist"	2018	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kelsea-Ballerini>	"Kelsea Ballerini"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	1986	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Phil-Collins>	"Phil Collins"
"Billboard_Music_Award"	"Top_Female_Artist"	2014	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Miley-Cyrus>	"Miley Cyrus"
"American_Music_Award"	"Favorite_Country_Female_Artist"	2017	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Maren-Morris>	"Maren Morris"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	2011	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Maroon-5>	"Maroon 5"
"American_Music_Award"	"Favorite_Soul/R&B_Album"	1988	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Anita-Baker>	"Anita Baker"
"Billboard_Music_Award"	"Top_Hot_100_Song"	2011	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rihanna>	"Rihanna"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	1978	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Aretha-Franklin>	"Aretha Franklin"
"Billboard_Music_Award"	"Top_Female_Artist"	1999	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cher>	"Cher"
"American_Music_Award"	"Favorite_Soul/R&B_Album"	1989	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/George-Michael>	"George Michael"
"Grammy_Award"	"Album_of_the_Year"	2003	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Norah-Jones>	"Norah Jones"
"American_Music_Award"	"Favorite_Country_Album"	2004	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Toby-Keith>	"Toby Keith"
"Grammy_Award"	"Album_of_the_Year"	2008	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Herbie-Hancock>	"Herbie Hancock"
"American_Music_Award"	"Favorite_Country_Album"	1993	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Billy-Ray-Cyrus>	"Billy Ray Cyrus"
"Grammy_Award"	"Album_of_the_Year"	1980	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kenny-Rogers>	"Kenny Rogers"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	2005	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rob-Thomas-(musician)>	"Rob Thomas"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	2000	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lenny-Kravitz>	"Lenny Kravitz"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	2008	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mariah-Carey>	"Mariah Carey"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	1985	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Van-Halen>	"Van Halen"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	1993	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Vanessa-Williams>	"Vanessa Williams"
"Billboard_Music_Award"	"Top_Female_Artist"	2016	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Taylor-Swift>	"Taylor Swift"
"Grammy_Award"	"Album_of_the_Year"	1981	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Christopher-Cross>	"Christopher Cross"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	1980	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cheap-Trick>	"Cheap Trick"
"Billboard_Music_Award"	"Top_Hot_100_Song"	2013	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Maroon-5>	"Maroon 5"
"Billboard_Music_Award"	"Top_Male_Artist"	2000	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eminem>	"Eminem"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	2007	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Daughtry-(band)>	"Chris Daughtry"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	2014	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/One-Direction>	"One Direction"
"Grammy_Award"	"Song_of_the_Year"	1998	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shawn-Colvin>	"Shawn Colvin"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	2016	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Janet-Jackson>	"Janet Jackson"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	2010	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Trey-Songz>	"Trey Songz"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	2014	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lorde>	"Lorde"
"Grammy_Award"	"Album_of_the_Year"	2012	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rihanna>	"Rihanna"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	2009	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Keri-Hilson>	"Keri Hilson"
"Billboard_Music_Award"	"Top_Billboard_200_Album"	2019	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cardi-B>	"Cardi B"
"Grammy_Award"	"Song_of_the_Year"	2002	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alicia-Keys>	"Alicia Keys"
"Grammy_Award"	"Album_of_the_Year"	1973	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bob-Dylan>	"Bob Dylan"
"American_Music_Award"	"Favorite_Country_Album"	2017	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chris-Stapleton>	"Chris Stapleton"
"Grammy_Award"	"Song_of_the_Year"	1994	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sting-(musician)>	"Sting"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	1996	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mariah-Carey>	"Mariah Carey"
"American_Music_Award"	"Favorite_Country_Album"	2011	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Taylor-Swift>	"Taylor Swift"
"American_Music_Award"	"Favorite_Country_Album"	1983	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Willie-Nelson>	"Willie Nelson"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	1996	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mariah-Carey>	"Mariah Carey"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	1974	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Diana-Ross>	"Diana Ross"
"Billboard_Music_Award"	"Top_Female_Artist"	2006	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kelly-Clarkson>	"Kelly Clarkson"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	1976	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Neil-Sedaka>	"Neil Sedaka"
"Billboard_Music_Award"	"Top_Billboard_200_Album"	2018	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Post-Malone>	"Post Malone"
"Grammy_Award"	"Song_of_the_Year"	2020	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tanya-Tucker>	"Tanya Tucker"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	2007	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/T-Pain>	"T-Pain"
"Grammy_Award"	"Album_of_the_Year"	2006	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Paul-McCartney>	"Paul McCartney"
"Grammy_Award"	"Album_of_the_Year"	1991	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Quincy-Jones>	"Quincy Jones"
"American_Music_Award"	"Favorite_Soul/R&B_Album"	1998	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Blackstreet>	"Blackstreet"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	2012	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Usher-(musician)>	"Usher"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	2010	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Katy-Perry>	"Katy Perry"
"Billboard_Music_Award"	"Top_Male_Artist"	2012	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bruno-Mars>	"Bruno Mars"
"Grammy_Award"	"Song_of_the_Year"	2020	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Taylor-Swift>	"Taylor Swift"
"American_Music_Award"	"Favorite_Country_Female_Artist"	2006	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Faith-Hill>	"Faith Hill"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	1995	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Prince-(musician)>	"Prince"
"American_Music_Award"	"Favorite_Country_Male_Artist"	1998	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alan-Jackson>	"Alan Jackson"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	1989	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/George-Michael>	"George Michael"
"American_Music_Award"	"Favorite_Country_Female_Artist"	2006	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Carrie-Underwood>	"Carrie Underwood"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	2006	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sean-Paul>	"Sean Paul"
"American_Music_Award"	"Favorite_Rap/Hip"	1992	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/LL-Cool-J>	"LL Cool J"
"American_Music_Award"	"Favorite_Country_Female_Artist"	2000	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Martina-McBride>	"Martina McBride"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	1980	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Olivia-Newton-John>	"Olivia Newton-John"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	2002	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dave-Matthews-Band>	"Dave Matthews Band"
"American_Music_Award"	"Favorite_Country_Female_Artist"	2011	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Taylor-Swift>	"Taylor Swift"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	1984	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bonnie-Tyler>	"Bonnie Tyler"
"Grammy_Award"	"Album_of_the_Year"	1982	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Steely-Dan>	"Steely Dan"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	1983	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Diana-Ross>	"Diana Ross"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	2008	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eagles-(band)>	"Eagles"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	2009	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lady-Gaga>	"Lady Gaga"
"American_Music_Award"	"Favorite_Country_Male_Artist"	2015	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sam-Hunt>	"Sam Hunt"
"Grammy_Award"	"Album_of_the_Year"	2003	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Chicks>	"The Chicks (US)"
"American_Music_Award"	"Favorite_Country_Male_Artist"	1987	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Willie-Nelson>	"Willie Nelson"
"Billboard_Music_Award"	"Top_Male_Artist"	2014	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eminem>	"Eminem"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	1983	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stevie-Wonder>	"Stevie Wonder"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	2002	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/NSYNC>	"NSYNC"
