?subject	?name	?entity_name
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Trisha-Yearwood-discography>	"Trisha Yearwood"	"Kansas City"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/A-Place-to-Bury-Strangers>	"A Place To Bury Strangers"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/A-Place-to-Bury-Strangers>	"A Place To Bury Strangers"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/A-Place-to-Bury-Strangers>	"A Place To Bury Strangers"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/A-Place-to-Bury-Strangers>	"A Place To Bury Strangers"	"Austin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/A-Place-to-Bury-Strangers>	"A Place To Bury Strangers"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/United-States>	"America"	"Philadelphia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/United-States>	"America"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/United-States>	"America"	"Steelville"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/United-States>	"America"	"Washington"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/United-States>	"America"	"Yonkers"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sinéad-OConnor>	"Sinéad O'Connor"	"Dublin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sinéad-OConnor>	"Sinéad O'Connor"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sinéad-OConnor>	"Sinéad O'Connor"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sinéad-OConnor>	"Sinéad O'Connor"	"Manchester"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sinéad-OConnor>	"Sinéad O'Connor"	"Birmingham"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Matthew-Dear>	"Matthew Dear"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Matthew-Dear>	"Matthew Dear"	"Detroit"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Matthew-Dear>	"Matthew Dear"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Matthew-Dear>	"Matthew Dear"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Matthew-Dear>	"Matthew Dear"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Vicetone>	"Vicetone"	"Philadelphia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Vicetone>	"Vicetone"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Vicetone>	"Vicetone"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Vicetone>	"Vicetone"	"San Diego"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Vicetone>	"Vicetone"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eros-Ramazzotti>	"Eros Ramazzotti"	"Zürich"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eros-Ramazzotti>	"Eros Ramazzotti"	"Milan"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eros-Ramazzotti>	"Eros Ramazzotti"	"Munich"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eros-Ramazzotti>	"Eros Ramazzotti"	"Brussels"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eros-Ramazzotti>	"Eros Ramazzotti"	"Rome"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Walker-Hayes>	"Walker Hayes"	"Denver"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Walker-Hayes>	"Walker Hayes"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Walker-Hayes>	"Walker Hayes"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Walker-Hayes>	"Walker Hayes"	"Nashville"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Walker-Hayes>	"Walker Hayes"	"Birmingham"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shellac-(band)>	"Shellac"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shellac-(band)>	"Shellac"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shellac-(band)>	"Shellac"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shellac-(band)>	"Shellac"	"Barcelona"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shellac-(band)>	"Shellac"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Maleek-Berry>	"Maleek Berry"	"Amsterdam"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Maleek-Berry>	"Maleek Berry"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Maleek-Berry>	"Maleek Berry"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Maleek-Berry>	"Maleek Berry"	"Norwich"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Maleek-Berry>	"Maleek Berry"	"Berlin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/JMSN>	"JMSN"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/JMSN>	"JMSN"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/JMSN>	"JMSN"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/JMSN>	"JMSN"	"Vancouver"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/JMSN>	"JMSN"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Too-Many-Zooz>	"Too Many Zooz"	"Denver"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Too-Many-Zooz>	"Too Many Zooz"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Too-Many-Zooz>	"Too Many Zooz"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Too-Many-Zooz>	"Too Many Zooz"	"Paris"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Too-Many-Zooz>	"Too Many Zooz"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Enrique-Bunbury>	"Bunbury"	"Mexico City"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Enrique-Bunbury>	"Bunbury"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Enrique-Bunbury>	"Bunbury"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Enrique-Bunbury>	"Bunbury"	"Barcelona"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Enrique-Bunbury>	"Bunbury"	"Mandurah"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mau-y-Ricky>	"Mau y Ricky"	"Mexico City"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mau-y-Ricky>	"Mau y Ricky"	"Buenos Aires"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mau-y-Ricky>	"Mau y Ricky"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mau-y-Ricky>	"Mau y Ricky"	"Bogota"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mau-y-Ricky>	"Mau y Ricky"	"Miami"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Soundgarden>	"Soundgarden"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Soundgarden>	"Soundgarden"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Soundgarden>	"Soundgarden"	"Seattle"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Soundgarden>	"Soundgarden"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Soundgarden>	"Soundgarden"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sebastian-(French-musician)>	"SebastiAn"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sebastian-(French-musician)>	"SebastiAn"	"Paris"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sebastian-(French-musician)>	"SebastiAn"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sebastian-(French-musician)>	"SebastiAn"	"Copenhagen"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sebastian-(French-musician)>	"SebastiAn"	"Berlin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cordae>	"YBN Cordae"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cordae>	"YBN Cordae"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cordae>	"YBN Cordae"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cordae>	"YBN Cordae"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cordae>	"YBN Cordae"	"Washington"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lewis-Capaldi>	"Lewis Capaldi"	"Dublin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lewis-Capaldi>	"Lewis Capaldi"	"Glasgow"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lewis-Capaldi>	"Lewis Capaldi"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lewis-Capaldi>	"Lewis Capaldi"	"Manchester"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lewis-Capaldi>	"Lewis Capaldi"	"Hamburg"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robb-Banks>	"Robb Bank$"	"Dallas - Fort Worth"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robb-Banks>	"Robb Bank$"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robb-Banks>	"Robb Bank$"	"Miami"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robb-Banks>	"Robb Bank$"	"Austin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robb-Banks>	"Robb Bank$"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Five-for-Fighting>	"Five For Fighting"	"Portland"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Five-for-Fighting>	"Five For Fighting"	"Grand Rapids"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Five-for-Fighting>	"Five For Fighting"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Five-for-Fighting>	"Five For Fighting"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Five-for-Fighting>	"Five For Fighting"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Black-moon>	"Black Moon"	"Philadelphia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Black-moon>	"Black Moon"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Black-moon>	"Black Moon"	"Bauru"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Black-moon>	"Black Moon"	"Oslo"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Black-moon>	"Black Moon"	"Washington"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Last-Dinosaurs>	"Last Dinosaurs"	"Gold Coast"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Last-Dinosaurs>	"Last Dinosaurs"	"Sydney"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Last-Dinosaurs>	"Last Dinosaurs"	"Melbourne"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Last-Dinosaurs>	"Last Dinosaurs"	"Perth"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Last-Dinosaurs>	"Last Dinosaurs"	"Brisbane"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pop-Evil>	"Pop Evil"	"Detroit"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pop-Evil>	"Pop Evil"	"Grand Rapids"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pop-Evil>	"Pop Evil"	"Fort Wayne"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pop-Evil>	"Pop Evil"	"Milwaukee"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pop-Evil>	"Pop Evil"	"Louisville"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dizzee-Rascal>	"Dizzee Rascal"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dizzee-Rascal>	"Dizzee Rascal"	"Manchester"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dizzee-Rascal>	"Dizzee Rascal"	"Sheffield"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dizzee-Rascal>	"Dizzee Rascal"	"Norwich"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dizzee-Rascal>	"Dizzee Rascal"	"Brighton"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/William-Singe>	"William Singe"	"Amsterdam"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/William-Singe>	"William Singe"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/William-Singe>	"William Singe"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/William-Singe>	"William Singe"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/William-Singe>	"William Singe"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Justin-Timberlake>	"Justin Timberlake"	"Las Vegas"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Justin-Timberlake>	"Justin Timberlake"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Justin-Timberlake>	"Justin Timberlake"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Justin-Timberlake>	"Justin Timberlake"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Justin-Timberlake>	"Justin Timberlake"	"Toronto"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tortoise>	"Tortoise"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tortoise>	"Tortoise"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tortoise>	"Tortoise"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tortoise>	"Tortoise"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tortoise>	"Tortoise"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Taylor-Dayne>	"Taylor Dayne"	"Orlando"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Taylor-Dayne>	"Taylor Dayne"	"Las Vegas"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Taylor-Dayne>	"Taylor Dayne"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Taylor-Dayne>	"Taylor Dayne"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Taylor-Dayne>	"Taylor Dayne"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Andy-Moor>	"Andy Moor"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Andy-Moor>	"Andy Moor"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Andy-Moor>	"Andy Moor"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Andy-Moor>	"Andy Moor"	"Seattle"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Andy-Moor>	"Andy Moor"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Jeff-Beck-Group>	"Jeff Beck"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Jeff-Beck-Group>	"Jeff Beck"	"Tokyo"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Jeff-Beck-Group>	"Jeff Beck"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Jeff-Beck-Group>	"Jeff Beck"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Jeff-Beck-Group>	"Jeff Beck"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Allah-Las>	"Allah-Las"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Allah-Las>	"Allah-Las"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Allah-Las>	"Allah-Las"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Allah-Las>	"Allah-Las"	"San Diego"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Allah-Las>	"Allah-Las"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Moneybagg-Yo>	"Moneybagg Yo"	"Philadelphia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Moneybagg-Yo>	"Moneybagg Yo"	"Detroit"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Moneybagg-Yo>	"Moneybagg Yo"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Moneybagg-Yo>	"Moneybagg Yo"	"Baltimore"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Moneybagg-Yo>	"Moneybagg Yo"	"Washington"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Francesca-Battistelli>	"Francesca Battistelli"	"Dallas - Fort Worth"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Francesca-Battistelli>	"Francesca Battistelli"	"St Louis"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Francesca-Battistelli>	"Francesca Battistelli"	"Grand Rapids"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Francesca-Battistelli>	"Francesca Battistelli"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Francesca-Battistelli>	"Francesca Battistelli"	"Louisville"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tony-Dize>	"Tony Dize"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tony-Dize>	"Tony Dize"	"Fitchburg"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tony-Dize>	"Tony Dize"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tony-Dize>	"Tony Dize"	"Miami"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tony-Dize>	"Tony Dize"	"Wilmington"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ali-Gatie>	"Ali gatie"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ali-Gatie>	"Ali gatie"	"Detroit"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ali-Gatie>	"Ali gatie"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ali-Gatie>	"Ali gatie"	"Stockholm"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ali-Gatie>	"Ali gatie"	"Toronto"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/BloodPop>	"BloodPop®"	"Philadelphia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/BloodPop>	"BloodPop®"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/BloodPop>	"BloodPop®"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/BloodPop>	"BloodPop®"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/BloodPop>	"BloodPop®"	"Vancouver"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jacob-Latimore>	"Jacob Latimore"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jacob-Latimore>	"Jacob Latimore"	"Atlanta"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jacob-Latimore>	"Jacob Latimore"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jacob-Latimore>	"Jacob Latimore"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jacob-Latimore>	"Jacob Latimore"	"Jacksonville"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Otto-Knows>	"Otto Knows"	"Las Vegas"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Otto-Knows>	"Otto Knows"	"Philadelphia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Otto-Knows>	"Otto Knows"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Otto-Knows>	"Otto Knows"	"Miami"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Otto-Knows>	"Otto Knows"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Palm>	"Palms"	"Sydney"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Palm>	"Palms"	"Melbourne"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Palm>	"Palms"	"Phoenix"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Palm>	"Palms"	"Scottsdale"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Palm>	"Palms"	"Austin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Simple-Plan>	"Simple Plan"	"Philadelphia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Simple-Plan>	"Simple Plan"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Simple-Plan>	"Simple Plan"	"Montreal"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Simple-Plan>	"Simple Plan"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Simple-Plan>	"Simple Plan"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gnarls-Barkley>	"Gnarls Barkley"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gnarls-Barkley>	"Gnarls Barkley"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gnarls-Barkley>	"Gnarls Barkley"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gnarls-Barkley>	"Gnarls Barkley"	"Austin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gnarls-Barkley>	"Gnarls Barkley"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Oliver-Koletzki>	"Oliver Koletzki"	"Amsterdam"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Oliver-Koletzki>	"Oliver Koletzki"	"Paris"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Oliver-Koletzki>	"Oliver Koletzki"	"Berlin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Oliver-Koletzki>	"Oliver Koletzki"	"Hamburg"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Oliver-Koletzki>	"Oliver Koletzki"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ziggy-Marley>	"Ziggy Marley"	"Denver"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ziggy-Marley>	"Ziggy Marley"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ziggy-Marley>	"Ziggy Marley"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ziggy-Marley>	"Ziggy Marley"	"San Diego"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ziggy-Marley>	"Ziggy Marley"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lapalux>	"Lapalux"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lapalux>	"Lapalux"	"Manchester"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lapalux>	"Lapalux"	"Paris"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lapalux>	"Lapalux"	"Seattle"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lapalux>	"Lapalux"	"Berlin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stray-Cats>	"Stray Cats"	"Amsterdam"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stray-Cats>	"Stray Cats"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stray-Cats>	"Stray Cats"	"Manchester"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stray-Cats>	"Stray Cats"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stray-Cats>	"Stray Cats"	"Cologne"
