?subject	?name	?entity_name
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Miles-Kane>	"The Last Shadow Puppets"	"Two Door Cinema Club"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Miles-Kane>	"The Last Shadow Puppets"	"Arctic Monkeys"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Miles-Kane>	"The Last Shadow Puppets"	"Alex Turner"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Miles-Kane>	"The Last Shadow Puppets"	"CHVRCHES"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Miles-Kane>	"The Last Shadow Puppets"	"Kasabian"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Little-Simz>	"Little Simz"	"Anderson .Paak"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Little-Simz>	"Little Simz"	"Free Nationals"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Little-Simz>	"Little Simz"	"Gorillaz"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ashnikko>	"Ashnikko"	"Danny Brown"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wintersleep>	"Wintersleep"	"Editors"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wintersleep>	"Wintersleep"	"The Hold Steady"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wintersleep>	"Wintersleep"	"Frightened Rabbit"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wintersleep>	"Wintersleep"	"The Maccabees"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Wild-Party-(Lippa-musical)>	"Wild Party"	"Catfish and the Bottlemen"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Wild-Party-(Lippa-musical)>	"Wild Party"	"Zedd"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Wild-Party-(Lippa-musical)>	"Wild Party"	"Benjamin Booker"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Wild-Party-(Lippa-musical)>	"Wild Party"	"Lizzo"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Wild-Party-(Lippa-musical)>	"Wild Party"	"Meg Myers"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/BadBadNotGood>	"BadBadNotGood"	"Bonobo"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/BadBadNotGood>	"BadBadNotGood"	"Mac DeMarco"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/BadBadNotGood>	"BadBadNotGood"	"Glass Animals"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/BadBadNotGood>	"BadBadNotGood"	"Run The Jewels"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/BadBadNotGood>	"BadBadNotGood"	"Angel Olsen"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Silk>	"Silk"	"Ginuwine"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Silk>	"Silk"	"H-Town"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Silk>	"Silk"	"K-Ci and Jojo"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Silk>	"Silk"	"Dru Hill"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Silk>	"Silk"	"Jagged Edge"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sawyer-Brown>	"Sawyer Brown"	"Charlie Daniels"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sawyer-Brown>	"Sawyer Brown"	"The Charlie Daniels Band"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sawyer-Brown>	"Sawyer Brown"	"Joe Nichols"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sawyer-Brown>	"Sawyer Brown"	"Blake Shelton"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sawyer-Brown>	"Sawyer Brown"	"Toby Keith"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Digable-Planets>	"Digable Planets"	"Camp Lo"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Black-Mountain-College>	"Black Mountain"	"The Black Angels"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Black-Mountain-College>	"Black Mountain"	"The Cave Singers"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Blood-on-the-Dance-Floor-x-Dangerous>	"White Panda"	"Calvin Harris"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Blood-on-the-Dance-Floor-x-Dangerous>	"White Panda"	"Big Gigantic"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Blood-on-the-Dance-Floor-x-Dangerous>	"White Panda"	"Zeds Dead"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Manic-Street-Preachers>	"Manic Street Preachers"	"Suede"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Manic-Street-Preachers>	"Manic Street Preachers"	"Stereophonics"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Roberto-Tapia>	"Roberto Tapia"	"Regulo Caro"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Roberto-Tapia>	"Roberto Tapia"	"Voz de Mando"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Roberto-Tapia>	"Roberto Tapia"	"Larry Hernandez"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Roberto-Tapia>	"Roberto Tapia"	"El Komander"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Corona>	"Corona"	"Culture Beat"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Corona>	"Corona"	"Snap!"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Corona>	"Corona"	"C+C Music Factory"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/An-Evening-with-Michael-Bublé>	"Michael Bublé"	"Andrea Bocelli"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/An-Evening-with-Michael-Bublé>	"Michael Bublé"	"Naturally 7"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/An-Evening-with-Michael-Bublé>	"Michael Bublé"	"Lady Gaga"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Deep-Purple>	"Deep Purple"	"Scorpions"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Deep-Purple>	"Deep Purple"	"Uriah Heep"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Felice-Brothers>	"The Felice Brothers"	"Conor Oberst"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kae-Tempest>	"Kae Tempest"	"Loyle Carner"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kae-Tempest>	"Kae Tempest"	"Metronomy"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kae-Tempest>	"Kae Tempest"	"Hot Chip"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kae-Tempest>	"Kae Tempest"	"Jungle"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kae-Tempest>	"Kae Tempest"	"IDLES"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Luis-Enrique-(singer)>	"Luis Enrique"	"Don Omar"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chief-Keef>	"Chief Keef"	"Tyga"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chief-Keef>	"Chief Keef"	"Riff Raff"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Andy-C>	"Andy C"	"Sub Focus"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Andy-C>	"Andy C"	"Chase & Status"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Teskey-Brothers>	"The Teskey Brothers"	"Tash Sultana"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ghostland-Observatory>	"Ghostland Observatory"	"The Flaming Lips"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ghostland-Observatory>	"Ghostland Observatory"	"STS9"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ghostland-Observatory>	"Ghostland Observatory"	"BASSNECTAR"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ghostland-Observatory>	"Ghostland Observatory"	"Big Gigantic"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Burt-Bacharach>	"Burt Bacharach"	"George Benson"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Burt-Bacharach>	"Burt Bacharach"	"Elvis Costello"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Fullmetal-Alchemist>	"Alchemist"	"Action Bronson"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Fullmetal-Alchemist>	"Alchemist"	"Dilated Peoples"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hopsin>	"Hopsin"	"Dizzy Wright"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hopsin>	"Hopsin"	"Token"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hopsin>	"Hopsin"	"Jarren Benton"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tiger-Army>	"Tiger Army"	"Social Distortion"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tiger-Army>	"Tiger Army"	"Dropkick Murphys"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tiger-Army>	"Tiger Army"	"Bad Religion"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kansas-City,-Missouri>	"Kansas"	"Foreigner"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kansas-City,-Missouri>	"Kansas"	"Yes"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kansas-City,-Missouri>	"Kansas"	"Queen"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kansas-City,-Missouri>	"Kansas"	"Blue Öyster Cult"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kansas-City,-Missouri>	"Kansas"	"Styx"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Beatsteaks>	"Beatsteaks"	"Die Ärzte"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Beatsteaks>	"Beatsteaks"	"Bilderbuch"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chelsea-Wolfe>	"Chelsea Wolfe"	"Russian Circles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chelsea-Wolfe>	"Chelsea Wolfe"	"Ministry"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Leikeli47>	"Leikeli47"	"Diplo"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Leikeli47>	"Leikeli47"	"Whethan"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Leikeli47>	"Leikeli47"	"Flume"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Leikeli47>	"Leikeli47"	"Santigold"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lagwagon>	"Lagwagon"	"Less Than Jake"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lagwagon>	"Lagwagon"	"Pennywise"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lagwagon>	"Lagwagon"	"NOFX"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Slick-Rick>	"Slick Rick"	"Big Daddy Kane"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Slick-Rick>	"Slick Rick"	"Whodini"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Slick-Rick>	"Slick Rick"	"Rakim"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Slick-Rick>	"Slick Rick"	"Biz Markie"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Crocodiles>	"Crocodiles"	"White Lies"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Crocodiles>	"Crocodiles"	"Holy Fuck"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Joell-Ortiz>	"Joell Ortiz"	"Royce da 5'9\""
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Joell-Ortiz>	"Joell Ortiz"	"Joe Budden"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Joell-Ortiz>	"Joell Ortiz"	"Slaughterhouse"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Willie-Nelson>	"Willie Nelson"	"John Mellencamp"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Willie-Nelson>	"Willie Nelson"	"Jamey Johnson"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Willie-Nelson>	"Willie Nelson"	"Alison Krauss"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Willie-Nelson>	"Willie Nelson"	"Bob Dylan"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rezz>	"Rezz"	"ILLENIUM"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rezz>	"Rezz"	"NGHTMRE"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rezz>	"Rezz"	"San Holo"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rezz>	"Rezz"	"Zeds Dead"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rezz>	"Rezz"	"Destructo"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Carpenter-Brut>	"Carpenter Brut"	"Perturbator"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Carpenter-Brut>	"Carpenter Brut"	"Ministry"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Old-Crow-Medicine-Show>	"Old Crow Medicine Show"	"Brandi Carlile"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Old-Crow-Medicine-Show>	"Old Crow Medicine Show"	"The Avett Brothers"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Old-Crow-Medicine-Show>	"Old Crow Medicine Show"	"Mumford & Sons"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Old-Crow-Medicine-Show>	"Old Crow Medicine Show"	"The Felice Brothers"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Old-Crow-Medicine-Show>	"Old Crow Medicine Show"	"Willie Nelson"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dave-Gahan>	"Dave Gahan"	"Massive Attack"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dave-Gahan>	"Dave Gahan"	"The Streets"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dave-Gahan>	"Dave Gahan"	"Feeder"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Los-Tigres-del-Norte>	"Los Tigres del Norte"	"Los Rieleros del Norte"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Los-Tigres-del-Norte>	"Los Tigres del Norte"	"Alejandro Fernández"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Los-Tigres-del-Norte>	"Los Tigres del Norte"	"Ramon Ayala"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sanctus-Real>	"Sanctus Real"	"Casting Crowns"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sanctus-Real>	"Sanctus Real"	"Building 429"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sanctus-Real>	"Sanctus Real"	"The Afters"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sanctus-Real>	"Sanctus Real"	"Skillet"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/George-Benson>	"George Benson"	"Herbie Hancock"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/George-Benson>	"George Benson"	"Kenny G"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/George-Benson>	"George Benson"	"David Sanborn"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/George-Benson>	"George Benson"	"Burt Bacharach"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gorgon-City>	"Gorgon City"	"Kidnap"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gorgon-City>	"Gorgon City"	"Andy C"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gorgon-City>	"Gorgon City"	"Clean Bandit"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eryn-Allen-Kane>	"Eryn Allen Kane"	"We are KING"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eryn-Allen-Kane>	"Eryn Allen Kane"	"We The Kings"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eryn-Allen-Kane>	"Eryn Allen Kane"	"Gallant"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eryn-Allen-Kane>	"Eryn Allen Kane"	"Stephen"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eryn-Allen-Kane>	"Eryn Allen Kane"	"Nick Hakim"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Haim-(disambiguation)>	"HAIM"	"Foals"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Haim-(disambiguation)>	"HAIM"	"Disclosure"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Haim-(disambiguation)>	"HAIM"	"CHVRCHES"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Haim-(disambiguation)>	"HAIM"	"Vance Joy"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Easy-Go-(song)>	"Grandtheft"	"Steve Aoki"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Easy-Go-(song)>	"Grandtheft"	"Keys N Krates"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Easy-Go-(song)>	"Grandtheft"	"Diplo"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Easy-Go-(song)>	"Grandtheft"	"Shaun Frank"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Easy-Go-(song)>	"Grandtheft"	"Riff Raff"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Easy-Go-(song)>	"Grandtheft"	"Zeds Dead"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Easy-Go-(song)>	"Delaney Jane"	"Steve Aoki"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Easy-Go-(song)>	"Delaney Jane"	"Keys N Krates"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Easy-Go-(song)>	"Delaney Jane"	"Diplo"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Easy-Go-(song)>	"Delaney Jane"	"Shaun Frank"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Easy-Go-(song)>	"Delaney Jane"	"Riff Raff"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Easy-Go-(song)>	"Delaney Jane"	"Zeds Dead"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Charlotte-Day-Wilson>	"Charlotte Day Wilson"	"Daniel Caesar"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Charlotte-Day-Wilson>	"Charlotte Day Wilson"	"Too Many Zooz"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Charlotte-Day-Wilson>	"Charlotte Day Wilson"	"Local Natives"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Charlotte-Day-Wilson>	"Charlotte Day Wilson"	"BadBadNotGood"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Thundercat-(musician)>	"Thundercat"	"Teebs"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Thundercat-(musician)>	"Thundercat"	"Anderson .Paak"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Thundercat-(musician)>	"Thundercat"	"Free Nationals"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Thundercat-(musician)>	"Thundercat"	"Earl Sweatshirt"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Thundercat-(musician)>	"Thundercat"	"Flying Lotus"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Thundercat-(musician)>	"Thundercat"	"CHVRCHES"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ella-Vos>	"Ella Vos"	"Freya Ridings"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ella-Vos>	"Ella Vos"	"Local Natives"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ella-Vos>	"Ella Vos"	"Mura Masa"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Highly-Suspect>	"Highly Suspect"	"Chevelle"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jamie-Cullum>	"Jamie Cullum"	"The Brand New Heavies"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jamie-Cullum>	"Jamie Cullum"	"Ms. Lauryn Hill"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jamie-Cullum>	"Jamie Cullum"	"Eliza Doolittle"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jamie-Cullum>	"Jamie Cullum"	"Imelda May"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jamie-Cullum>	"Jamie Cullum"	"Gregory Porter"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Bronx>	"The Bronx"	"Mariachi El Bronx"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Bronx>	"The Bronx"	"Thrice"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Bronx>	"The Bronx"	"Pennywise"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Bronx>	"The Bronx"	"Against Me!"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Bronx>	"The Bronx"	"Every Time I Die"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camila-Cabello>	"Camila Cabello"	"Bazzi"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camila-Cabello>	"Camila Cabello"	"Why Don't We"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camila-Cabello>	"Camila Cabello"	"Juan Luis Guerra"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camila-Cabello>	"Camila Cabello"	"Juanes"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camila-Cabello>	"Camila Cabello"	"Marco Antonio Solis"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camila-Cabello>	"Camila Cabello"	"Halsey"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camila-Cabello>	"Camila Cabello"	"Taylor Swift"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camila-Cabello>	"Camila Cabello"	"Sin Bandera"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camila-Cabello>	"Camila Cabello"	"Charli XCX"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camila-Cabello>	"Camila"	"Bazzi"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camila-Cabello>	"Camila"	"Why Don't We"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camila-Cabello>	"Camila"	"Juan Luis Guerra"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camila-Cabello>	"Camila"	"Juanes"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camila-Cabello>	"Camila"	"Marco Antonio Solis"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camila-Cabello>	"Camila"	"Halsey"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camila-Cabello>	"Camila"	"Taylor Swift"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camila-Cabello>	"Camila"	"Sin Bandera"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camila-Cabello>	"Camila"	"Charli XCX"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dream-Theater>	"Dream Theater"	"Queensrÿche"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dream-Theater>	"Dream Theater"	"Opeth"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dream-Theater>	"Dream Theater"	"Joe Satriani"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lvndscape>	"LVNDSCAPE"	"Zonderling"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lvndscape>	"LVNDSCAPE"	"Noisia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lvndscape>	"LVNDSCAPE"	"Julian Jordan"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lvndscape>	"LVNDSCAPE"	"Mike Williams"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Buju-Banton>	"Buju Banton"	"Capleton"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Buju-Banton>	"Buju Banton"	"Beenie Man"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Roni-Size>	"Roni Size"	"Rusko"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Handlebars-(song)>	"Flobots"	"Rise Against"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Da-Brat>	"Da Brat"	"Jermaine Dupri"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Da-Brat>	"Da Brat"	"Lil' Mo"
